MoleculeID,LogP_pred,LogP_predRange,AD_LogP,AD_index_LogP,Conf_index_LogP
Molecule_1953,2.82,[2.8:2.88],1,0.998,0.873
Molecule_1954,3.14,[2.81:3.47],1,0.679,0.728
Molecule_1955,-1.33,[-2.22:-0.61],1,0.392,0.449
Molecule_1956,6.41,[4.84:7.98],1,0.3,0.305
Molecule_1957,2.64,[1.84:3.44],1,0.662,0.598
Molecule_1958,3.06,[2.36:3.83],1,0.551,0.597
Molecule_1959,-1.65,[-3.75:0.45],1,0.279,0.203
Molecule_1960,6.86,[5.93:7.79],1,0.744,0.583
Molecule_1961,2.53,[2.5:2.56],1,0.998,0.932
Molecule_1962,-3.49,[-3.5:-3.25],1,0.998,0.696
Molecule_1963,3.33,[3.29:3.37],1,0.998,0.985
Molecule_1964,3.66,[3.01:4.19],1,0.671,0.704
Molecule_1965,3.32,[2.96:3.68],1,0.757,0.778
Molecule_1966,2.67,[1.99:3.45],0,0.318,0.544
Molecule_1967,2.34,[2.29:2.34],1,0.998,0.859
Molecule_1969,4.22,[3.45:4.9],1,0.744,0.644
Molecule_1970,3.12,[2.39:3.85],1,0.546,0.584
Molecule_1971,1.61,[1.22:2],1,0.605,0.718
Molecule_1972,7.67,[6:9.89],0,0.43,0.215
Molecule_1973,5.58,[5.14:6.02],1,0.495,0.641
Molecule_1974,5.72,[4.82:6.5],1,0.51,0.501
Molecule_1975,7.19,[6.29:8.31],1,0.507,0.469
Molecule_1976,4.54,[4.39:4.55],1,0.998,0.788
Molecule_1977,0.53,[0.05:1.04],1,0.831,0.722
Molecule_1979,0.59,[0:1.4],1,0.398,0.414
Molecule_1980,0.3,[-0.04:0.64],1,0.623,0.751
Molecule_1981,7.3,[6.89:7.59],1,0.601,0.739
Molecule_1982,0.33,[-1.31:1.97],1,0.426,0.375
Molecule_1983,4.27,[4.22:4.27],1,0.998,0.828
Molecule_1984,2.52,[1.66:3.38],1,0.635,0.574
Molecule_1985,-2.48,[-2.48:-2.36],1,0.998,0.737
Molecule_1986,3.41,[3.4:3.53],1,0.998,0.766
Molecule_1987,2.01,[1.16:2.86],1,0.444,0.521
Molecule_1988,4.12,[4.03:4.12],1,0.998,0.785
Molecule_1989,5.03,[4.52:5.54],1,0.773,0.733
Molecule_1990,1.88,[1.65:2.1],1,0.707,0.796
Molecule_1991,0.13,[-0.81:1.07],1,0.619,0.583
Molecule_1992,-0.68,[-0.79:-0.57],1,0.998,0.923
Molecule_1993,5.35,[5.08:5.62],1,0.689,0.747
Molecule_1994,3.73,[3.72:3.83],1,0.998,0.83
Molecule_1995,4.02,[2.88:4.9],1,0.445,0.404
Molecule_1996,8.4,[8.23:8.41],1,0.998,0.729
Molecule_1997,6.75,[6.26:7.24],1,0.663,0.656
Molecule_1998,8.42,[7.53:9.47],1,0.554,0.489
Molecule_1999,2,[1.5:2.56],1,0.632,0.751
Molecule_2000,5.23,[4.68:5.78],1,0.669,0.698
Molecule_2001,0.38,[-1.43:2.19],1,0.567,0.363
Molecule_2002,7.97,[6.5:10.11],0,0.359,0.205
Molecule_2003,6.83,[5.98:7.68],1,0.725,0.622
Molecule_2004,3.1,[3.06:3.14],1,0.998,0.942
Molecule_2005,2,[1.96:2.04],1,0.998,0.891
Molecule_2006,5.5,[4.21:6.5],1,0.435,0.385
Molecule_2007,1.55,[0.81:2.29],1,0.59,0.615
Molecule_2009,0.26,[-1.01:1.33],1,0.555,0.453
Molecule_2010,6.61,[5.5:7.83],1,0.456,0.429
Molecule_2011,0.25,[-0.12:0.62],1,0.771,0.781
Molecule_2012,4.6,[4.56:4.64],1,0.998,0.889
Molecule_2013,1.56,[0.59:2.53],1,0.46,0.569
Molecule_2014,8.85,[6.89:10.81],1,0.52,0.279
Molecule_2015,1,[1:1.08],1,0.998,0.76
Molecule_2016,7.03,[4.72:9.6],0,0.209,0.1
Molecule_2017,5.2,[5.17:5.23],1,0.998,0.947
Molecule_2018,3.58,[1.33:5.83],0,0.203,0.133
Molecule_2019,1.19,[0.69:1.63],1,0.523,0.676
Molecule_2020,-3.06,[-5.02:-1.1],0,0.396,0.245
Molecule_2021,5.73,[4.92:6.54],1,0.514,0.519
Molecule_2022,-1.66,[-1.78:-1.53],1,0.333,0.686
Molecule_2023,0.15,[-0.14:0.42],1,0.432,0.685
Molecule_2024,2.44,[1.22:3.66],1,0.426,0.431
Molecule_2025,0.1,[-0.62:0.68],1,0.625,0.601
Molecule_2026,3.37,[3.31:3.37],1,0.998,0.78
Molecule_2027,-2.97,[-2.98:-2.82],1,0.998,0.725
Molecule_2028,-2.45,[-3.15:-1.75],1,0.467,0.502
Molecule_2029,-0.48,[-1.87:0.91],1,0.491,0.412
Molecule_2030,6.5,[6.46:6.54],1,0.998,0.86
Molecule_2031,5.19,[4.54:5.7],1,0.447,0.537
Molecule_2032,6.01,[6.01:6.06],1,0.998,0.849
Molecule_2033,2.81,[2.41:3.1],1,0.485,0.65
Molecule_2034,-1.72,[-2.1:-1.34],1,0.805,0.757
Molecule_2035,10.19,[10.02:10.2],1,0.998,0.703
Molecule_2036,2.87,[2.34:3.4],1,0.558,0.651
Molecule_2037,4.74,[3.64:5.84],1,0.509,0.495
Molecule_2038,-2.27,[-2.38:-2.16],1,0.998,0.881
Molecule_2039,0.06,[-0.55:0.67],1,0.524,0.618
Molecule_2040,6.47,[6:6.94],1,0.328,0.512
Molecule_2041,2.7,[2.64:2.76],1,0.998,0.825
Molecule_2042,3.22,[2.29:4.22],1,0.534,0.569
Molecule_2043,-1.09,[-1.27:-0.91],1,0.364,0.63
Molecule_2044,5.04,[2.4:6.86],1,0.419,0.168
Molecule_2045,4.46,[3.37:5.57],1,0.543,0.517
Molecule_2046,6.01,[4.27:7.75],0,0.386,0.305
Molecule_2047,5.4,[5.31:5.49],1,0.998,0.803
Molecule_2048,-1.37,[-2.86:0.12],1,0.304,0.316
Molecule_2049,6.89,[6:7.81],0,0.391,0.464
Molecule_2050,0.33,[-0.22:0.89],1,0.506,0.629
Molecule_2051,1.35,[0.1:2.6],1,0.243,0.351
Molecule_2052,4.45,[4.21:4.69],1,0.917,0.851
Molecule_2053,5.58,[5.55:5.58],1,0.998,0.852
Molecule_2054,6.38,[6.19:6.5],1,0.5,0.676
Molecule_2056,2.39,[1.23:3.55],1,0.627,0.504
Molecule_2057,2.51,[2.48:2.54],1,0.998,0.979
Molecule_2058,6.33,[4.8:8],1,0.365,0.321
Molecule_2059,4.73,[4.24:5.35],1,0.632,0.644
Molecule_2060,-1.08,[-1.11:-1.05],1,0.998,0.941
Molecule_2061,0.53,[0.06:1],1,0.588,0.65
Molecule_2062,-3,[-3.08:-2.92],1,0.998,0.76
Molecule_2063,7.16,[6.71:7.41],1,0.849,0.745
Molecule_2064,5.28,[3.46:7.1],0,0.33,0.263
Molecule_2065,6.69,[6.53:6.7],1,0.998,0.757
Molecule_2066,6.81,[5.44:8.32],1,0.498,0.424
Molecule_2067,3.93,[3.05:4.67],1,0.627,0.547
Molecule_2068,0.63,[0.62:0.69],1,0.998,0.82
Molecule_2070,3.34,[2.25:4.43],1,0.456,0.475
Molecule_2071,-3.45,[-3.45:-3.36],1,0.998,0.769
Molecule_2072,4.64,[2.99:6.29],1,0.354,0.306
Molecule_2073,4.27,[2.95:6.01],1,0.384,0.305
Molecule_2075,2.2,[2.16:2.24],1,0.998,0.908
Molecule_2076,6.96,[6.14:7.78],0,0.42,0.499
Molecule_2077,3.62,[3.36:3.88],1,0.625,0.735
Molecule_2078,4.21,[3.66:4.76],0,0.276,0.549
Molecule_2079,4.9,[4.3:5.55],1,0.623,0.62
Molecule_2080,3.07,[2.68:3.53],1,0.626,0.755
Molecule_2081,7.51,[5.94:9.08],1,0.676,0.419
Molecule_2082,4.48,[3.25:5.7],1,0.625,0.539
Molecule_2083,3.94,[3.51:4.37],1,0.59,0.699
Molecule_2084,-0.24,[-0.26:-0.22],1,0.998,0.986
Molecule_2085,-0.19,[-1:0.62],1,0.509,0.546
Molecule_2086,0.04,[-0.05:0.05],1,0.998,0.797
Molecule_2087,3.9,[3.86:3.94],1,0.998,0.985
Molecule_2088,-0.04,[-0.08:-0.04],1,0.998,0.909
Molecule_2089,4.1,[4.04:4.1],1,0.998,0.824
Molecule_2090,4.2,[4.11:4.29],1,0.998,0.791
Molecule_2091,3.34,[3.13:3.68],1,0.722,0.768
Molecule_2092,3,[2.53:3.41],1,0.578,0.671
Molecule_2093,0.16,[0.14:0.18],1,0.998,0.916
Molecule_2094,-0.43,[-0.43:-0.41],1,0.998,0.914
Molecule_2095,7.28,[6.44:8],0,0.551,0.529
Molecule_2096,4.48,[3.94:5.02],1,0.551,0.656
Molecule_2098,2.77,[2.4:3.14],1,0.673,0.796
Molecule_2099,4.28,[4.26:4.3],1,0.998,0.986
Molecule_2100,-1.82,[-2.82:-0.82],1,0.448,0.474
Molecule_2103,3.47,[3.2:3.75],1,0.622,0.734
Molecule_2104,3.33,[1.96:4.58],1,0.448,0.404
Molecule_2105,6.63,[6.03:7.23],1,0.489,0.603
Molecule_2106,7,[5.13:8.87],1,0.639,0.359
Molecule_2107,2.67,[2.65:2.69],1,0.998,0.931
Molecule_2108,5.58,[4.84:6.32],1,0.722,0.647
Molecule_2109,2.46,[1.14:3.78],1,0.485,0.459
Molecule_2110,-0.32,[-1.93:1.29],1,0.506,0.365
Molecule_2111,4.87,[4.55:5.18],1,0.7,0.791
Molecule_2112,4.2,[4.16:4.24],1,0.998,0.815
Molecule_2113,5.48,[3.41:7.55],1,0.419,0.258
Molecule_2114,5.23,[5.09:5.24],1,0.998,0.73
Molecule_2115,6.1,[5.74:6.46],1,0.446,0.598
Molecule_2116,1.03,[-0.47:2.57],1,0.454,0.355
Molecule_2117,3.13,[3.02:3.2],1,0.665,0.778
Molecule_2118,0.26,[-1.11:1.63],1,0.521,0.384
Molecule_2119,1.3,[-0.42:3.02],1,0.494,0.358
Molecule_2120,2.15,[1.3:3],1,0.444,0.511
Molecule_2121,3.56,[2.45:4.66],1,0.648,0.582
Molecule_2122,-1.81,[-3.39:-0.11],0,0.271,0.277
Molecule_2123,-2.31,[-2.32:-2.09],1,0.998,0.678
Molecule_2124,1.19,[1:1.36],1,0.565,0.766
Molecule_2125,2.08,[2.04:2.08],1,0.998,0.89
Molecule_2126,5.64,[5.32:5.96],1,0.761,0.79
Molecule_2127,7.09,[6.56:7.62],1,0.705,0.739
Molecule_2128,0.13,[0.1:0.44],1,0.998,0.691
Molecule_2129,0.01,[0:0.13],1,0.998,0.739
Molecule_2130,2.49,[1.78:3.24],1,0.556,0.594
Molecule_2131,1.61,[0.47:3.42],1,0.625,0.351
Molecule_2133,5,[4.96:5.04],1,0.998,0.922
Molecule_2134,3.73,[3.63:3.83],1,0.998,0.802
Molecule_2135,1.6,[-1.01:2.81],1,0.565,0.187
Molecule_2136,4.78,[2.58:6.98],0,0.276,0.183
Molecule_2137,6.58,[6.01:7.17],0,0.235,0.441
Molecule_2138,0.94,[-0.27:2.15],1,0.411,0.415
Molecule_2139,4.75,[4.25:5.26],1,0.675,0.705
Molecule_2140,2.45,[2.12:2.78],1,0.486,0.68
Molecule_2141,-0.72,[-0.83:-0.69],1,0.998,0.757
Molecule_2142,0.97,[0.94:1],1,0.998,0.912
Molecule_2143,-0.1,[-0.19:-0.09],1,0.998,0.838
Molecule_2144,2.8,[2.76:2.8],1,0.998,0.887
Molecule_2145,2.02,[1.62:2.42],1,0.788,0.775
Molecule_2146,2.11,[-0.18:4.4],1,0.427,0.208
Molecule_2147,6.4,[6.38:6.42],1,0.998,0.894
Molecule_2148,-1.07,[-1.08:-0.84],1,0.998,0.686
Molecule_2149,3.88,[3.83:3.88],1,0.998,0.868
Molecule_2150,2.12,[2.05:2.12],1,0.998,0.809
Molecule_2151,-0.19,[-0.57:0.19],1,0.52,0.664
Molecule_2152,0.08,[0.02:0.14],1,0.998,0.886
Molecule_2153,-3.5,[-3.58:-3.42],1,0.998,0.804
Molecule_2154,2.8,[2.8:2.85],1,0.998,0.835
Molecule_2155,2.04,[1.94:2.17],1,0.599,0.736
Molecule_2156,4.3,[4.24:4.36],1,0.998,0.913
Molecule_2157,3.4,[3.36:3.44],1,0.998,0.977
Molecule_2158,3.87,[3.21:4.53],1,0.65,0.625
Molecule_2159,-2.43,[-4.38:-0.72],1,0.492,0.288
Molecule_2160,1.31,[0.23:2.39],1,0.57,0.514
Molecule_2161,-1.1,[-2.7:0.5],1,0.448,0.348
Molecule_2162,-0.4,[-0.41:-0.36],1,0.998,0.933
Molecule_2163,7.49,[7.35:7.5],1,0.998,0.742
Molecule_2164,1.11,[0.92:1.29],1,0.708,0.734
Molecule_2165,0.35,[-0.84:1.67],1,0.455,0.398
Molecule_2166,-0.77,[-0.84:-0.7],1,0.998,0.802
Molecule_2167,0.8,[0.32:1.28],1,0.702,0.756
Molecule_2168,6.89,[6.15:8.1],1,0.605,0.47
Molecule_2169,6.5,[6.49:6.5],1,0.998,0.894
Molecule_2170,2.24,[1.52:2.96],1,0.601,0.608
Molecule_2171,1.49,[0.99:1.99],1,0.624,0.708
Molecule_2172,6.01,[6:6.13],1,0.998,0.772
Molecule_2173,0.89,[0.85:0.93],1,0.998,0.86
Molecule_2174,7.73,[6.73:8.73],1,0.608,0.524
Molecule_2175,4.26,[3.32:5.2],1,0.549,0.548
Molecule_2176,1.89,[1.51:2.27],1,0.63,0.723
Molecule_2177,3.56,[2.23:4.59],1,0.575,0.444
Molecule_2178,4.71,[3.99:5.43],1,0.498,0.609
Molecule_2179,1.26,[1.2:1.32],1,0.998,0.878
Molecule_2180,4.13,[2.86:5.4],1,0.568,0.46
Molecule_2181,1.13,[1.07:1.13],1,0.998,0.855
Molecule_2182,-3.09,[-4.37:-2],0,0.308,0.346
Molecule_2183,0.27,[0.24:0.3],1,0.998,0.971
Molecule_2184,-0.77,[-1.49:-0.05],1,0.543,0.598
Molecule_2185,2.09,[2.06:2.09],1,0.998,0.868
Molecule_2186,2.12,[2.08:2.16],1,0.998,0.854
Molecule_2187,4.01,[3.29:4.81],1,0.412,0.526
Molecule_2188,3,[2.94:3.06],1,0.998,0.923
Molecule_2189,4.45,[2.66:6.24],1,0.371,0.317
Molecule_2190,0.26,[0.23:0.29],1,0.998,0.981
Molecule_2191,-0.08,[-0.1:-0.06],1,0.998,0.989
Molecule_2192,-0.3,[-0.3:-0.19],1,0.998,0.773
Molecule_2193,0.5,[0.38:0.5],1,0.998,0.766
Molecule_2194,-0.58,[-0.58:-0.56],1,0.998,0.938
Molecule_2195,-0.58,[-1.14:-0.02],1,0.427,0.555
Molecule_2196,0.12,[0:0.24],1,0.998,0.849
Molecule_2197,3.55,[2.83:4.34],1,0.611,0.582
Molecule_2198,-2.56,[-4.33:-0.79],0,0.294,0.246
Molecule_2199,0.39,[0.02:0.91],1,0.744,0.662
Molecule_2200,2.95,[2.13:3.77],1,0.546,0.565
Molecule_2201,4.1,[4.03:4.17],1,0.998,0.91
Molecule_2202,3.32,[2.83:3.78],1,0.647,0.678
Molecule_2203,2.61,[2.57:2.65],1,0.998,0.974
Molecule_2204,4.96,[4.92:5],1,0.998,0.865
Molecule_2205,-1.34,[-2.94:-0.29],1,0.603,0.42
Molecule_2206,-3.11,[-3.12:-2.95],1,0.998,0.717
Molecule_2207,0.71,[0.7:0.83],1,0.998,0.748
Molecule_2208,4.2,[4.08:4.32],1,0.998,0.769
Molecule_2209,5.24,[5.07:5.41],1,0.672,0.744
Molecule_2210,-2.95,[-4.59:-1.31],0,0.469,0.374
Molecule_2211,0.9,[0.88:0.92],1,0.998,0.987
Molecule_2212,0.26,[0.26:0.36],1,0.998,0.754
Molecule_2213,7.59,[7.48:7.6],1,0.998,0.765
Molecule_2214,-1.93,[-2.8:-0.82],1,0.27,0.377
Molecule_2215,4.29,[3.83:4.68],1,0.829,0.771
Molecule_2216,6.5,[6.47:6.53],1,0.998,0.937
Molecule_2217,-2.49,[-3.94:-1.04],1,0.449,0.364
Molecule_2219,3.22,[3.19:3.25],1,0.998,0.939
Molecule_2220,2.86,[2.86:2.9],1,0.998,0.935
Molecule_2221,3.69,[3.62:3.76],1,0.998,0.874
Molecule_2222,4.02,[3.94:4.1],1,0.998,0.829
Molecule_2223,7.83,[6.15:9.66],1,0.762,0.388
Molecule_2224,2.67,[2.6:2.81],1,0.998,0.756
Molecule_2225,-0.87,[-2.73:1.05],1,0.539,0.305
Molecule_2226,3.22,[2.69:3.75],1,0.57,0.649
Molecule_2227,0.5,[0.47:0.53],1,0.998,0.871
Molecule_2228,1.64,[0.87:2.41],1,0.632,0.672
Molecule_2229,1.7,[-0.18:3.58],1,0.414,0.326
Molecule_2230,-1.32,[-1.33:-1.11],1,0.998,0.695
Molecule_2231,0.59,[0.13:1.05],1,0.522,0.634
Molecule_2232,-0.02,[-0.09:0.05],1,0.998,0.87
Molecule_2233,0.3,[0.27:0.33],1,0.998,0.915
Molecule_2234,4.98,[4.96:5],1,0.998,0.947
Molecule_2235,1.6,[1.55:1.6],1,0.998,0.809
Molecule_2236,1.11,[0.67:1.55],1,0.674,0.69
Molecule_2237,4.79,[4.73:4.85],1,0.998,0.969
Molecule_2238,6.85,[6.79:6.85],1,0.998,0.836
Molecule_2239,0.67,[0.63:0.71],1,0.998,0.903
Molecule_2240,1.38,[1.38:1.46],1,0.998,0.774
Molecule_2241,-0.63,[-3.16:1.9],1,0.26,0.104
Molecule_2242,-0.08,[-0.9:0.74],1,0.352,0.411
Molecule_2243,-0.73,[-0.74:-0.6],1,0.998,0.744
Molecule_2244,2.36,[-0.52:5.24],0,0.321,0.1
Molecule_2245,1.3,[0.99:1.73],1,0.483,0.637
Molecule_2247,-0.44,[-0.47:-0.41],1,0.998,0.958
Molecule_2248,0.99,[0.95:1.03],1,0.998,0.875
Molecule_2249,3.36,[2.98:3.74],1,0.746,0.782
Molecule_2250,0,[-0.01:0.01],1,0.998,0.978
Molecule_2251,0.06,[-0.34:0.45],1,0.637,0.73
Molecule_2252,1.29,[1.28:1.41],1,0.998,0.737
Molecule_2253,0.06,[0.04:0.08],1,0.998,0.974
Molecule_2254,-1.3,[-1.37:-1.23],1,0.998,0.945
Molecule_2255,3.25,[1.19:5.21],1,0.294,0.197
Molecule_2256,4.74,[4.64:4.84],1,0.998,0.832
Molecule_2257,0,[-0.16:0.16],1,0.998,0.775
Molecule_2258,4.17,[3.27:4.9],1,0.753,0.613
Molecule_2259,-0.23,[-0.55:0.09],0,0.452,0.657
Molecule_2260,-1.01,[-1.09:-0.93],1,0.998,0.833
Molecule_2261,7.93,[7.55:8.23],1,0.743,0.77
Molecule_2262,-1.05,[-1.26:-1.04],1,0.998,0.749
Molecule_2263,0.6,[0.56:0.64],1,0.998,0.976
Molecule_2264,-1.08,[-1.27:-0.89],1,0.372,0.634
Molecule_2265,1,[0.96:1],1,0.998,0.827
Molecule_2266,3.66,[2.64:4.68],1,0.614,0.529
Molecule_2267,-0.87,[-2.42:0.68],1,0.517,0.388
Molecule_2268,-0.85,[-0.85:-0.81],1,0.998,0.815
Molecule_2269,2.38,[2.31:2.45],1,0.998,0.93
Molecule_2270,5.7,[5.58:5.82],1,0.998,0.786
Molecule_2271,1.35,[0.88:1.82],1,0.426,0.592
Molecule_2272,3.9,[3.84:3.96],1,0.998,0.969
Molecule_2273,2.85,[2.76:2.94],1,0.998,0.889
Molecule_2274,1.01,[-0.26:2.28],1,0.268,0.354
Molecule_2275,2.83,[2.82:2.94],1,0.998,0.764
Molecule_2276,5.34,[5.2:5.48],1,0.998,0.788
Molecule_2277,0.3,[0.25:0.35],1,0.998,0.949
Molecule_2278,0.59,[0.48:0.6],1,0.998,0.759
Molecule_2279,0.02,[-0.54:0.58],1,0.471,0.641
Molecule_2280,3.72,[1.78:5.66],1,0.429,0.309
Molecule_2281,-0.1,[-0.2:0],1,0.998,0.788
Molecule_2282,6.5,[6.44:6.5],1,0.998,0.833
Molecule_2284,-0.58,[-0.67:-0.49],1,0.998,0.764
Molecule_2285,1.68,[0.98:2.38],1,0.594,0.667
Molecule_2286,3.59,[3.57:3.61],1,0.998,0.976
Molecule_2287,2.69,[1.76:3.62],1,0.463,0.554
Molecule_2288,2.43,[2.08:2.78],1,0.548,0.657
Molecule_2289,-1.98,[-2.98:-0.89],1,0.553,0.489
Molecule_2290,5.61,[3.81:6.82],1,0.615,0.358
Molecule_2291,-0.04,[-0.06:-0.02],1,0.998,0.894
Molecule_2292,6.6,[6.51:6.6],1,0.998,0.768
Molecule_2293,0.56,[0.51:0.61],1,0.998,0.903
Molecule_2294,3.82,[3.72:3.82],1,0.998,0.749
Molecule_2295,5.6,[5.5:5.7],1,0.998,0.78
Molecule_2296,2.98,[2.91:3.05],1,0.998,0.852
Molecule_2297,7.66,[7.58:7.74],1,0.998,0.96
Molecule_2298,6.95,[5.6:8.45],1,0.382,0.356
Molecule_2299,0.89,[0.37:1.45],1,0.587,0.673
Molecule_2300,6.5,[6.47:6.53],1,0.998,0.876
Molecule_2301,0.73,[0.69:0.77],1,0.998,0.98
Molecule_2302,0.29,[-0.35:1.09],0,0.346,0.488
Molecule_2303,4.31,[4.03:4.59],1,0.817,0.814
Molecule_2304,5.18,[3.69:6.67],1,0.664,0.431
Molecule_2305,5.19,[4.22:6.16],0,0.252,0.382
Molecule_2306,2.35,[1:4.59],1,0.766,0.293
Molecule_2307,-3.59,[-3.98:-3.2],1,0.998,0.712
Molecule_2308,0.39,[-1.31:2.09],1,0.574,0.344
Molecule_2309,2.97,[2.28:3.83],1,0.727,0.628
Molecule_2310,2.15,[-1.75:6.05],1,0.302,0.1
Molecule_2311,-2.2,[-3.98:-0.42],0,0.472,0.314
Molecule_2312,1.24,[0.69:1.79],1,0.533,0.628
Molecule_2313,1.1,[1.07:1.13],1,0.998,0.973
Molecule_2314,3.99,[3.94:3.99],1,0.998,0.798
Molecule_2315,0.34,[-0.52:1.2],1,0.408,0.465
Molecule_2316,3.91,[3.9:4.11],1,0.998,0.706
Molecule_2317,-1.29,[-2.38:-0.2],1,0.41,0.476
Molecule_2318,5.83,[5.32:6.34],1,0.783,0.703
Molecule_2319,0.7,[-0.38:1.78],0,0.325,0.489
Molecule_2320,3.08,[2.72:3.44],1,0.492,0.724
Molecule_2321,-0.35,[-2.3:1.6],1,0.438,0.303
Molecule_2322,-2.72,[-4.41:-1.03],1,0.526,0.363
Molecule_2323,0.58,[-0.39:1.55],1,0.627,0.568
Molecule_2324,2.11,[2.1:2.25],1,0.998,0.755
Molecule_2326,2.4,[2.32:2.48],1,0.998,0.847
Molecule_2327,3.42,[2.69:4.08],1,0.467,0.608
Molecule_2328,3.72,[3.7:3.74],1,0.998,0.936
Molecule_2329,3.72,[3.7:3.74],1,0.998,0.936
Molecule_2330,3.72,[3.7:3.74],1,0.998,0.936
Molecule_2331,-0.56,[-1.48:0.36],1,0.599,0.554
Molecule_2332,-5.9,[-5.9:-5.78],1,0.998,0.728
Molecule_2333,4.62,[1.85:7.39],0,0.319,0.104
Molecule_2334,2.02,[1.17:2.87],1,0.476,0.493
Molecule_2335,6.5,[6.5:6.53],1,0.998,0.932
Molecule_2336,7.05,[6.15:8.46],0,0.467,0.386
Molecule_2337,0.3,[0.3:0.36],1,0.998,0.843
Molecule_2338,5.75,[5.68:5.75],1,0.998,0.867
Molecule_2339,1.63,[1.46:1.8],1,0.731,0.815
Molecule_2340,-2.43,[-2.87:-1.99],1,0.62,0.692
Molecule_2341,1.87,[1.29:2.45],0,0.464,0.576
Molecule_2342,8.38,[7.57:8.71],1,0.716,0.592
Molecule_2343,6.4,[5.49:7.43],0,0.394,0.451
Molecule_2344,4.69,[3.67:5.71],0,0.3,0.409
Molecule_2345,-0.16,[-0.16:-0.1],1,0.998,0.842
Molecule_2346,4.8,[4.78:4.82],1,0.998,0.841
Molecule_2347,8.67,[7.17:10.17],1,0.381,0.318
Molecule_2348,7.41,[7.38:7.44],1,0.998,0.975
Molecule_2349,4,[3.98:4.02],1,0.998,0.941
Molecule_2350,3.08,[3.08:3.1],1,0.998,0.936
Molecule_2351,4.34,[2.24:6.44],1,0.306,0.231
Molecule_2352,-0.69,[-1.5:0.18],1,0.465,0.543
Molecule_2353,4.24,[4.23:4.24],1,0.998,0.942
Molecule_2354,1.18,[0.29:2.13],1,0.578,0.577
Molecule_2355,0.94,[-0.01:1.89],1,0.435,0.498
Molecule_2356,4.38,[4.25:4.39],1,0.998,0.761
Molecule_2357,1.06,[1.03:1.09],1,0.998,0.867
Molecule_2358,2.8,[2.75:2.85],1,0.998,0.8
Molecule_2359,3.2,[3.1:3.2],1,0.998,0.861
Molecule_2360,4.13,[4.05:4.13],1,0.998,0.805
Molecule_2361,2.68,[2.64:2.72],1,0.998,0.917
Molecule_2362,3.2,[3.14:3.2],1,0.998,0.824
Molecule_2363,5.49,[5.34:5.5],1,0.998,0.72
Molecule_2364,5.13,[4.38:5.88],1,0.412,0.541
Molecule_2365,5.94,[5.87:6.01],1,0.998,0.829
Molecule_2366,1.7,[1.65:1.75],1,0.998,0.929
Molecule_2367,-4.4,[-4.4:-4.25],1,0.998,0.699
Molecule_2368,3.38,[2.86:3.94],1,0.455,0.592
Molecule_2369,-1.5,[-1.59:-1.41],1,0.998,0.909
Molecule_2370,0.41,[-1.36:2.18],0,0.313,0.256
Molecule_2371,3.81,[3.81:3.83],1,0.998,0.967
Molecule_2372,3.03,[2.46:3.6],1,0.653,0.689
Molecule_2373,-0.27,[-0.27:-0.22],1,0.998,0.838
Molecule_2374,0.71,[-0.69:2.11],1,0.487,0.402
Molecule_2375,-1.79,[-2.65:-1.1],1,0.535,0.567
Molecule_2376,4.09,[4.03:4.15],1,0.998,0.879
Molecule_2377,2.07,[1.3:2.84],1,0.497,0.579
Molecule_2378,8.99,[8.69:9],1,0.998,0.659
Molecule_2379,3.11,[3.02:3.2],1,0.998,0.805
Molecule_2380,3.34,[2.32:4.36],1,0.485,0.537
Molecule_2381,4.93,[4.9:4.96],1,0.998,0.906
Molecule_2382,4.56,[3.71:5.41],1,0.53,0.61
Molecule_2383,8.08,[6.37:9.79],1,0.624,0.386
Molecule_2384,4.2,[4.13:4.27],1,0.998,0.925
Molecule_2385,4.6,[4.58:4.62],1,0.998,0.925
Molecule_2386,4.76,[4.72:4.8],1,0.998,0.879
Molecule_2387,3.99,[2.88:5.1],1,0.403,0.504
Molecule_2388,5.96,[5.86:5.96],1,0.998,0.73
Molecule_2389,3.23,[2.7:3.82],1,0.58,0.627
Molecule_2391,0.8,[0.76:0.84],1,0.998,0.911
Molecule_2392,2.09,[-0.7:4.88],1,0.449,0.116
Molecule_2393,1.79,[1.73:1.79],1,0.998,0.819
Molecule_2394,3.33,[1.54:5.12],1,0.495,0.325
Molecule_2395,-0.11,[-0.94:0.72],1,0.389,0.421
Molecule_2396,5.03,[4.72:5.07],1,0.998,0.739
Molecule_2397,2.68,[2.65:2.71],1,0.998,0.986
Molecule_2398,0.03,[0.03:0.17],1,0.998,0.696
Molecule_2399,2.75,[1.25:4.32],1,0.395,0.331
Molecule_2400,3.03,[3:3.06],1,0.998,0.908
Molecule_2401,7.49,[6.97:8.01],1,0.721,0.702
Molecule_2402,0.58,[-0.38:1.54],1,0.232,0.387
Molecule_2403,2.6,[2.56:2.6],1,0.998,0.866
Molecule_2404,4.23,[3.1:5.39],1,0.547,0.499
Molecule_2405,1.33,[1.08:1.57],1,0.632,0.775
Molecule_2406,3.89,[2.57:5.21],1,0.48,0.471
Molecule_2407,2.87,[2.51:3.11],1,0.44,0.678
Molecule_2408,2.73,[2.28:3.11],1,0.46,0.669
Molecule_2409,5.2,[4.68:5.72],1,0.694,0.699
Molecule_2410,-1.03,[-1.06:-1],1,0.998,0.905
Molecule_2411,0.36,[-1.9:2.62],1,0.504,0.22
