Molecule name,RowID,Original_SMILES,Error
Molecule_99573,99573,O=[Fe]O[Fe]O[Fe]=O, Inorganic
Molecule_99611,99611,[Na+].[Na+].[Na+].[O-][As]([O-])([O-])=S, Inorganic
Molecule_99614,99614,N#[Sm], Inorganic
Molecule_99655,99655,O.O.O.O.O.[Na+].[Na+].[O-][Se]([O-])=O, Inorganic
Molecule_99681,99681,[Zn+2].[O-][Br+2]([O-])[O-].[O-][Br+2]([O-])[O-], Inorganic
Molecule_99685,99685,P#[Hf], Inorganic
Molecule_99750,99750,[O-2].O.[Zn+2].[Zn+2].[Zn+2].[Zn+2].[O-]B([O-])[O-].[O-]B([O-])[O-], Inorganic
Molecule_99814,99814,[S-2].[S-2].[Sn+4], Inorganic
Molecule_99908,99908,[144Cs] |^1:0|, Inorganic
Molecule_99909,99909,[137Cs] |^1:0|, Inorganic
Molecule_99910,99910,[Cs] |^1:0|, Inorganic
Molecule_99926,99926,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P([O-])(=O)OP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_100027,100027,[Sc+3].[Sc+3].[Se-2].[Se-2].[Se-2], Inorganic
Molecule_100035,100035,[Sm+3].[O-][I+2]([O-])[O-].[O-][I+2]([O-])[O-].[O-][I+2]([O-])[O-], Inorganic
Molecule_100057,100057,S=[Mo](=S)=S, Inorganic
Molecule_100078,100078,[K+].[O-]P(O)=O, Inorganic
Molecule_100084,100084,OP(O)(=O)P(O)(O)=O, Inorganic
Molecule_100087,100087,[Cu].[Zn], Inorganic
Molecule_100152,100152,[Na+].[Na+].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_100192,100192,[O-][I+](O)(O)(O)(O)O, Inorganic
Molecule_100225,100225,[Li+].[Li+].[Li+].[O-]P([O-])([O-])=O, Inorganic
Molecule_100234,100234,[Mg+2].[Cl-].[Cl-], Inorganic
Molecule_100242,100242,B#[Mo]#B, Inorganic
Molecule_100249,100249,O.O.O.O.O.O.[Tl+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_100299,100299,O=[Nd]=S, Inorganic
Molecule_100305,100305,[Ni].FP(F)F.FP(F)F.FP(F)F.FP(F)F, Inorganic
Molecule_100349,100349,N.N.O.O.O.O.O.O.[Zn+2].[O-]S([O-])(=O)=O.OS(O)(=O)=O, Inorganic
Molecule_100357,100357,N.N.[Pd+2].[I-].[I-], Inorganic
Molecule_100377,100377,Br[Bi](Br)Br, Inorganic
Molecule_100479,100479,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Sm+3], Inorganic
Molecule_100491,100491,[NaH].[NaH].[NaH].[Bi], Inorganic
Molecule_100496,100496,[As]#[Dy], Inorganic
Molecule_100506,100506,[NH4+].[NH4+].[Ce+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+](O)=O.[O-][N+](O)=O.[O-][N+](O)=O.[O-][N+](O)=O, Inorganic
Molecule_100524,100524,[Ce+3].[O-]P([O-])([O-])=O, Inorganic
Molecule_100590,100590,F[Gd](F)F, Inorganic
Molecule_100654,100654,[O-2].[O-2].[O-2].O.O.[Ni+2].[Sn+4], Inorganic
Molecule_100675,100675,[O-2].[O-2].[O-2].[Mn+3].[Mn+3], Inorganic
Molecule_100694,100694,O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[O-][Se]([O-])(=O)=O, Inorganic
Molecule_100765,100765,[As]#[Ho], Inorganic
Molecule_100767,100767,[Ba+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_100816,100816,[Mg+2].[O-]S(=O)(=O)[S-], Inorganic
Molecule_100828,100828,[K+].[N-]=[N+]=[N-], Inorganic
Molecule_100848,100848,[Hf+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_100886,100886,O[Bi](O)O, Inorganic
Molecule_100963,100963,[Br-].[Br-].[Br-].[Br-].[Pd+2].[Cs+].[Cs+], Inorganic
Molecule_101011,101011,Cl[Os](Cl)Cl, Inorganic
Molecule_101073,101073,[O-2].[O-2].[O-2].[W+6], Inorganic
Molecule_101123,101123,[Mg+2].[Al+3].[Ag+].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O, Inorganic
Molecule_101124,101124,I[Zn]I, Inorganic
Molecule_101159,101159,[Al+3].[Al+3].[O-][Te]([O-])(=O)=O.[O-][Te]([O-])(=O)=O.[O-][Te]([O-])(=O)=O, Inorganic
Molecule_101201,101201,ClP1(Cl)N=P(Cl)(Cl)N=P(Cl)(Cl)N=1, Inorganic
Molecule_101298,101298,[Sr+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_101305,101305,[Mn+4].[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_101313,101313,Br[Ti](Br)(Br)Br, Inorganic
Molecule_101401,101401,[S-2], Inorganic
Molecule_101419,101419,[Te]=[Ba], Inorganic
Molecule_101420,101420,[Cu].[Cu].[SbH3], Inorganic
Molecule_101505,101505,O.O.[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[O-][Si]([O-])([O-])F.[O-][Si]([O-])([O-])F.[O-][Si]([O-])([O-])F.[O-][Si]([O-])([O-])F.[O-][Si]([O-])([O-])F.[O-][Si]([O-])([O-])F, Inorganic
Molecule_101515,101515,[87RbH], Inorganic
Molecule_101516,101516,[79RbH], Inorganic
Molecule_101517,101517,[83RbH], Inorganic
Molecule_101518,101518,[89RbH], Inorganic
Molecule_101519,101519,[82RbH], Inorganic
Molecule_101520,101520,[84RbH], Inorganic
Molecule_101521,101521,[81RbH], Inorganic
Molecule_101522,101522,[88RbH], Inorganic
Molecule_101523,101523,[86RbH], Inorganic
Molecule_101567,101567,[Na+].[Na+].[Na+].[Na+].[O-]P1(=O)OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)O1, Inorganic
Molecule_101608,101608,Cl[Ta](Cl)Cl, Inorganic
Molecule_101662,101662,[Cr+3].[Cr+3].[O-]P([O-])(O)=O.[O-]P([O-])(O)=O.[O-]P([O-])(O)=O, Inorganic
Molecule_101871,101871,[Na+].[Na+].[O-]P([O-])(=O)P(O)(O)=O, Inorganic
Molecule_101892,101892,[O-2].[OH-].[OH-].[Mg+2].[Ca+2], Inorganic
Molecule_101922,101922,O=[PH](=O)=O, Inorganic
Molecule_101936,101936,[K+].[K+].[Pd+2].[O-]S([O-])(=O)=O.O=[N-]=O.O=[N-]=O, Inorganic
Molecule_101984,101984,[3H][3H], Inorganic
Molecule_101985,101985,[2HH], Inorganic
Molecule_101986,101986,[H][H], Inorganic
Molecule_101987,101987,[2H][2H], Inorganic
Molecule_102039,102039,[Co+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_102047,102047,[H+].O[B-](F)(F)F, Inorganic
Molecule_102065,102065,[Tb+3].[Tb+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_102074,102074,O=[Sr], Inorganic
Molecule_102096,102096,[Ca]=[Te], Inorganic
Molecule_102134,102134,[Li+].[F-][B+3]([F-])([F-])[F-], Inorganic
Molecule_102152,102152,[Si]#[Ti] |^1:0|, Inorganic
Molecule_102294,102294,O[Re](=O)(=O)=O, Inorganic
Molecule_102305,102305,[Na+].[Na+].[Na+].[O-]P1(=O)OP([O-])(=O)OP([O-])(=O)O1, Inorganic
Molecule_102349,102349,[Mn+2].[O-][As]([O-])(O)=O, Inorganic
Molecule_102350,102350,[OH-].[OH-].[Zn+2], Inorganic
Molecule_102379,102379,O1O[Sr]1, Inorganic
Molecule_102421,102421,[NH4+].[Mn+3].[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_102525,102525,[Ca+2].[O-][I+2]([O-])[O-].[O-][I+2]([O-])[O-], Inorganic
Molecule_102558,102558,ClP(Cl)(Cl)(Cl)Cl, Inorganic
Molecule_102609,102609,[Ni]#[As], Inorganic
Molecule_102630,102630,O.O.O.O.O.O.O.O.O.[Na]S[Na], Inorganic
Molecule_102674,102674,O.[Co+2].[O-][As]([O-])([O-])=O, Inorganic
Molecule_102702,102702,[F-].[F-].[F-].[F-].[K+].[K+].[Ni+2], Inorganic
Molecule_102716,102716,[OH-].[Pb+2].[O-][N+]([O-])=O, Inorganic
Molecule_102724,102724,[Dy+3].[O-]P([O-])([O-])=O, Inorganic
Molecule_102747,102747,[153Gd], Inorganic
Molecule_102748,102748,[147Gd], Inorganic
Molecule_102749,102749,[145Gd], Inorganic
Molecule_102750,102750,[146Gd], Inorganic
Molecule_102751,102751,[159Gd], Inorganic
Molecule_102752,102752,[149Gd], Inorganic
Molecule_102753,102753,[Gd], Inorganic
Molecule_102754,102754,[151Gd], Inorganic
Molecule_102770,102770,[As]#[Yb], Inorganic
Molecule_102798,102798,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Er+3], Inorganic
Molecule_102812,102812,[O-2].[O-2].[O-2].[O-2].[Co+2].[Mo+6], Inorganic
Molecule_102876,102876,FOF, Inorganic
Molecule_102883,102883,O.O.O.[K+].[K+].[O-][Te]([O-])(=O)=O, Inorganic
Molecule_102907,102907,[OH-].[OH-].O.O.O.O.O.O.O.O.[Sr+2], Inorganic
Molecule_103001,103001,O.O.O.O.Cl[In](Cl)Cl, Inorganic
Molecule_103030,103030,[NH4+].[I-], Inorganic
Molecule_103033,103033,[Be]=[Se], Inorganic
Molecule_103038,103038,[O-2].[O-2].[O-2].[Ti+4].[Cs+].[Cs+], Inorganic
Molecule_103075,103075,[Na+].[O-][Cl+][O-], Inorganic
Molecule_103144,103144,S1[As]2S[As]1S2, Inorganic
Molecule_103156,103156,O=[Hg], Inorganic
Molecule_103269,103269,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Tb+3], Inorganic
Molecule_103324,103324,[O-2].[O-2].[O-2].[O-2].[Ca+2].[Mo+6], Inorganic
Molecule_103328,103328,[O-2].[OH-].[OH-].[Ti+4], Inorganic
Molecule_103388,103388,[La+3].[La+3].[La+3].[La+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-], Inorganic
Molecule_103416,103416,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca+2], Inorganic
Molecule_103562,103562,[Li+].O.O.O.[I-], Inorganic
Molecule_103613,103613,F.NO, Inorganic
Molecule_103633,103633,[Na+].[Na+].[Na+].[Na+].[Na+].[Au+3].[O-]S([O-])=O.[O-]S([O-])=O.[O-]S([O-])=O.[O-]S([O-])=O, Inorganic
Molecule_103647,103647,[OH-].[OH-].[OH-].[Ce+3], Inorganic
Molecule_103666,103666,[Ca+2].[I-].[I-], Inorganic
Molecule_103744,103744,[O-]P(=O)(OP([O-])([O-])=O)OP([O-])([O-])=O, Inorganic
Molecule_103745,103745,OP(=O)(OP(O)(O)=O)OP(O)(O)=O, Inorganic
Molecule_103769,103769,BCl, Inorganic
Molecule_103799,103799,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Al+3].[Al+3].[Ca+2], Inorganic
Molecule_103838,103838,N.N.[Pt+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_103956,103956,[Na+].[K+].[O-]S([O-])(=O)=O, Inorganic
Molecule_104016,104016,[Ba+2].NS([O-])(=O)=O.NS([O-])(=O)=O, Inorganic
Molecule_104017,104017,[As]#[Er], Inorganic
Molecule_104188,104188,Cl[Ga](Cl)Cl, Inorganic
Molecule_104254,104254,[Co+2].[O-]P([O-])(O)=O, Inorganic
Molecule_104267,104267,[Na+].[Na+].[O-]B1OB2OB([O-])OB(O1)O2, Inorganic
Molecule_104275,104275,[Pb+2].F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_104316,104316,S=[GeH2], Inorganic
Molecule_104324,104324,[S-2].[S-2].[Zn+2].[Cd+2], Inorganic
Molecule_104328,104328,[Mg+2].[Mg+2].[Mg+2].[La+3].[La+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_104349,104349,O.O.O.[Ni+2].[Br-].[Br-], Inorganic
Molecule_104373,104373,[2H]OS(=O)(=O)F, Inorganic
Molecule_104374,104374,OS(=O)(=O)F, Inorganic
Molecule_104428,104428,N.N.[Br-].[Br-].Br.Br.[Pd+2], Inorganic
Molecule_104493,104493,[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O, Inorganic
Molecule_104531,104531,[O-2].[O-2].[O-2].[O-2].[O-2].[Nb+5].[Nb+5], Inorganic
Molecule_104546,104546,[K+].[Sr+2].[Sr+2].[O-][Nb](=O)=O.[O-][Nb](=O)=O.[O-][Nb](=O)=O.[O-][Nb](=O)=O.[O-][Nb](=O)=O, Inorganic
Molecule_104704,104704,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_104806,104806,[Ni+3].[Sb-3], Inorganic
Molecule_104817,104817,S=[Re]=S, Inorganic
Molecule_104819,104819,[Zn+2].[O-][As]=O.[O-][As]=O, Inorganic
Molecule_105022,105022,S=[Sb]I, Inorganic
Molecule_105034,105034,[Ni+2].F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_105047,105047,[K+].[K+].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.O=[235U+2]=O, Inorganic
Molecule_105074,105074,O[Sr]O, Inorganic
Molecule_105123,105123,[K+].[K+].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_105147,105147,[Li+].[BH4-], Inorganic
Molecule_105148,105148,[Li+].[2H][B-]([2H])([2H])[2H], Inorganic
Molecule_105228,105228,[O-]S([O-])(=O)=O.O=[V+2], Inorganic
Molecule_105252,105252,[N-]=[N+]=N[Ba]N=[N+]=[N-], Inorganic
Molecule_105302,105302,[OH-].[OH-].[V+2], Inorganic
Molecule_105339,105339,[Ag+].[Ag+].[Ag+].[S-][As]([S-])[S-], Inorganic
Molecule_105423,105423,[K+].[K+].[O-]S(=O)(=O)SSS([O-])(=O)=O, Inorganic
Molecule_105445,105445,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca], Inorganic
Molecule_105463,105463,[Cr]=[Se], Inorganic
Molecule_105506,105506,[Mg+2].[Mg+2].[Mg+2].[Gd+3].[Gd+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_105567,105567,[O-2].[OH-].[Na+].[W+6].[O-]P([O-])([O-])=O, Inorganic
Molecule_105605,105605,[Pb+2].[O-][As]([O-])(O)=O, Inorganic
Molecule_105644,105644,[Be+2].[F-].[F-].[F-].[Na+], Inorganic
Molecule_105667,105667,[Ca+2].[O-][Se]([O-])=O, Inorganic
Molecule_105687,105687,[Y+3].[O-]P([O-])([O-])=O, Inorganic
Molecule_105688,105688,[Y+3].OP(O)(O)=O, Inorganic
Molecule_105693,105693,O=P(Br)(Br)Br, Inorganic
Molecule_105764,105764,N#P(Cl)Cl, Inorganic
Molecule_105767,105767,[NH4+].O=[V-](=O)=O, Inorganic
Molecule_105781,105781,[Ga+3].[Ga+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_105792,105792,Cl[Re](Cl)(Cl)Cl, Inorganic
Molecule_105833,105833,[Na+].[Na+].Cl[Pt-2](Cl)(Cl)Cl, Inorganic
Molecule_105848,105848,[Cl-].[Cl-].[45Ca+2], Inorganic
Molecule_105849,105849,[Cl-].[Cl-].[47Ca+2], Inorganic
Molecule_105850,105850,[Cl-].[Cl-].[Ca+2], Inorganic
Molecule_105853,105853,[B+3].[B+3].[B+3].[B+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].O.O.O.O.[Na+].[Na+], Inorganic
Molecule_105866,105866,P#[Eu], Inorganic
Molecule_105889,105889,[172Er], Inorganic
Molecule_105890,105890,[169Er], Inorganic
Molecule_105891,105891,[171Er], Inorganic
Molecule_105892,105892,[Er], Inorganic
Molecule_105893,105893,[161Er], Inorganic
Molecule_105894,105894,[165Er], Inorganic
Molecule_105920,105920,P#[W], Inorganic
Molecule_105943,105943,[Cs+].F[Al-](F)(F)F, Inorganic
Molecule_105980,105980,[NH4+].[NH4+].[S-2], Inorganic
Molecule_105994,105994,[Na+].[O-][Nb](=O)=O, Inorganic
Molecule_106005,106005,[Mg+2].[O-][I+2]([O-])[O-].[O-][I+2]([O-])[O-], Inorganic
Molecule_106013,106013,[F-].[F-].[F-].[F-].[Al+3], Inorganic
Molecule_106105,106105,N.OP(O)(=O)F, Inorganic
Molecule_106126,106126,Br[Cr](Br)Br, Inorganic
Molecule_106197,106197,[O-2].[O-2].[O-2].[Yb+3].[Yb+3], Inorganic
Molecule_106275,106275,B#[Lu](#B)(#B)#B, Inorganic
Molecule_106286,106286,[NH4+].[NH4+].[NH4+].[NH4+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].O=[Mo+2]=O.O=[Mo+2]=O.O=[Mo+2]=O.O=[Mo+2]=O.O=[Mo+2]=O.O=[Mo+2]=O.O=[Mo+4].O=[Mo+4], Inorganic
Molecule_106341,106341,[K+].O=[99Tc-](=O)(=O)=O, Inorganic
Molecule_106380,106380,[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-], Inorganic
Molecule_106473,106473,O.O.O.O.[Th+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_106483,106483,O[Er](O)O, Inorganic
Molecule_106530,106530,[Sb]#[Eu], Inorganic
Molecule_106554,106554,[K+].[K+].[K+].[La+3].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O, Inorganic
Molecule_106583,106583,O.O.[Na+].[O-]P(O)(O)=O, Inorganic
Molecule_106589,106589,[181Hf], Inorganic
Molecule_106590,106590,[183Hf], Inorganic
Molecule_106591,106591,[173Hf], Inorganic
Molecule_106592,106592,[184Hf], Inorganic
Molecule_106593,106593,[175Hf], Inorganic
Molecule_106594,106594,[170Hf], Inorganic
Molecule_106595,106595,[182Hf], Inorganic
Molecule_106596,106596,[Hf], Inorganic
Molecule_106597,106597,[172Hf], Inorganic
Molecule_106605,106605,[F-].F.[K+], Inorganic
Molecule_106617,106617,[O-2].[Fe+2], Inorganic
Molecule_106652,106652,[CsH].[CsH].[CsH].[Bi], Inorganic
Molecule_106684,106684,F[Sb](F)(F)(F)F, Inorganic
Molecule_106703,106703,[OH-].[OH-].[Pb+2].[Pb+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_106763,106763,[Te]=[Hg], Inorganic
Molecule_106767,106767,[Na+].[Na+].[Na+].[O-][Te]([O-])(=O)=O, Inorganic
Molecule_106797,106797,O=[Re](Br)(Br)(Br)Br, Inorganic
Molecule_106802,106802,[Fe+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_106838,106838,[NH4+].[NH4+].[NH4+].[NH4+].O.O.[Ce+4].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_106909,106909,[Cu].[Cu].[Cu].[SbH3], Inorganic
Molecule_106976,106976,[Li+].O=[Al-]=O, Inorganic
Molecule_106980,106980,B.[Fe].[Fe], Inorganic
Molecule_107040,107040,[O-2].[O-2].[O-2].[O-2].[O-2].[Mn+2].[Fe+3].[Fe+3].[Zn+2], Inorganic
Molecule_107043,107043,[Cl-].[Cl-].[Cl-].[Cl-].[Au+3], Inorganic
Molecule_107044,107044,[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Au+3], Inorganic
Molecule_107050,107050,O.O.O.O.O.O.O.O.O.O.O.O.[Mg+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_107058,107058,[Ce+4].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-], Inorganic
Molecule_107071,107071,[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Sm].[Sm], Inorganic
Molecule_107096,107096,[OH-].[OH-].[OH-].[Ru+3], Inorganic
Molecule_107110,107110,OP(S)(S)=S, Inorganic
Molecule_107125,107125,[Li+].O=S(=O)(F)[N-]S(=O)(=O)F, Inorganic
Molecule_107164,107164,B#[Nb], Inorganic
Molecule_107174,107174,[Sr+2].[O-][Ti]([O-])=O, Inorganic
Molecule_107177,107177,[Ba+2].[O-][Br+2]([O-])[O-].[O-][Br+2]([O-])[O-], Inorganic
Molecule_107198,107198,[SiH3][SiH2][SiH3], Inorganic
Molecule_107243,107243,[Ca+2].[O-]P(O)(=O)OP([O-])(O)=O, Inorganic
Molecule_107299,107299,[Ni+2], Inorganic
Molecule_107321,107321,[Fe]#[As], Inorganic
Molecule_107365,107365,[38ClH], Inorganic
Molecule_107366,107366,[2H]Cl, Inorganic
Molecule_107367,107367,[36ClH], Inorganic
Molecule_107368,107368,[39ClH], Inorganic
Molecule_107369,107369,[Cl-], Inorganic
Molecule_107370,107370,Cl, Inorganic
Molecule_107373,107373,Cl[Si](Cl)[Si](Cl)(Cl)Cl |^1:1|, Inorganic
Molecule_107478,107478,O=[Se](=O)=O, Inorganic
Molecule_107487,107487,OS(=O)(=O)OS(O)(=O)=O, Inorganic
Molecule_107525,107525,[Na+].[Na+].[O-][As]([O-])O, Inorganic
Molecule_107537,107537,NN.OP(O)(O)=O, Inorganic
Molecule_107559,107559,[Cd+2].[O-]P([O-])(O)=O, Inorganic
Molecule_107562,107562,[K+].I[Hg-](I)I, Inorganic
Molecule_107598,107598,[Th+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_107659,107659,[P-3].[Ga+3].[Ga+3].[As-3], Inorganic
Molecule_107669,107669,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[K+].[Os+4], Inorganic
Molecule_107676,107676,[Na+].[Na+].[Na+].S=[Sb-3](=S)(=S)=S, Inorganic
Molecule_107721,107721,OB=O, Inorganic
Molecule_107747,107747,[O-2].[O-2].[O-2].[Mn+2].[Fe+3], Inorganic
Molecule_107751,107751,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Al+3].[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Zr+4], Inorganic
Molecule_107763,107763,[NH3+]O.[NH3+]O.[O-]S([O-])(=O)=O, Inorganic
Molecule_107805,107805,[O-][N+](=O)OF, Inorganic
Molecule_107944,107944,[NH4+].[OH-], Inorganic
Molecule_107965,107965,[AlH3].[AlH3].[Gd], Inorganic
Molecule_108021,108021,S=[Se], Inorganic
Molecule_108023,108023,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W].[O-]P([O-])([O-])=O, Inorganic
Molecule_108029,108029,Cl[Se][Se]Cl, Inorganic
Molecule_108050,108050,F[Lu](F)F, Inorganic
Molecule_108110,108110,[Ca+2].F[Al-2](F)(F)(F)F, Inorganic
Molecule_108148,108148,[K+].[O-][Cl+][O-], Inorganic
Molecule_108167,108167,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sr+2].[Sr+2].[Nb+5].[Nb+5], Inorganic
Molecule_108221,108221,[NH4+].[NH4+].Cl[Ni-2](Cl)(Cl)Cl, Inorganic
Molecule_108269,108269,Br[Ge](Br)(Br)Br, Inorganic
Molecule_108417,108417,[Ca+2].F[Zr-2](F)(F)(F)(F)F, Inorganic
Molecule_108456,108456,[NH4+].[NH4+].[NH4+].[NH4+].[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_108491,108491,[K+].[O-][Cl+2]([O-])[O-], Inorganic
Molecule_108492,108492,[Li+].[Li+].[Li+].[O-][As]([O-])([O-])=O, Inorganic
Molecule_108493,108493,[O-2].[O-2].[O-2].[Ti+4].[Ba+2], Inorganic
Molecule_108645,108645,[Ca+2].[Ca+2].[Ca+2].[O-]B([O-])[O-].[O-]B([O-])[O-], Inorganic
Molecule_108755,108755,[V+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_108805,108805,[O-][Cl+3]([O-])([O-])[O-], Inorganic
Molecule_108806,108806,[O-][Cl+3]([O-])([O-])O, Inorganic
Molecule_108841,108841,[Li+].[O-][Mn](=O)(=O)[Mn]=O, Inorganic
Molecule_108890,108890,[Te-2].[Te-2].[Te-2].[Te-2].[Te-2].[Bi+3].[Bi+3].[Bi+3], Inorganic
Molecule_108894,108894,[K+].[K+].[K+].[Tb+3].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O, Inorganic
Molecule_108908,108908,[Mn]=[Te], Inorganic
Molecule_108911,108911,[SbH3].[La], Inorganic
Molecule_108973,108973,Cl[Sb](Cl)(Cl)(Cl)Cl, Inorganic
Molecule_108977,108977,[Cu+], Inorganic
Molecule_109048,109048,[Br-].[Br-].[Br-].[Br-].[Cs+].[Cs+].[Pt+2], Inorganic
Molecule_109074,109074,[Zn+2].[Br-].[Br-], Inorganic
Molecule_109141,109141,[Ba+2].[Ba+2].[Ba+2].[O-][As]([O-])([O-])=O.[O-][As]([O-])([O-])=O, Inorganic
Molecule_109160,109160,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Cl-].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[Cu+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_109192,109192,[Ca+2].[O-][Se]([O-])(=O)=O, Inorganic
Molecule_109203,109203,[Ir+3].[Ir+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_109209,109209,[OH-].[OH-].[OH-].[Ni+3], Inorganic
Molecule_109244,109244,[OH-].[OH-].[Pb+2], Inorganic
Molecule_109246,109246,[Na+].[Na+].[O-][Te]([O-])=O, Inorganic
