Seed,Model,fold,MAE,MdAE,RMSE,R2,Algorithm,Features
2,MLR_rdkit,5,0.5107540731431376,0.40027854700344356,0.6682343286142529,0.28485471215540614,MLR,RDKIT descriptors
2,MLR_rdkit,6,0.5349533531182062,0.38546363150783103,0.9284137067202884,-0.3912781371916676,MLR,RDKIT descriptors
2,MLR_rdkit,7,0.48627433333919806,0.38639318407686263,0.678155859354303,0.3794023439187725,MLR,RDKIT descriptors
2,MLR_rdkit,8,0.5356436162018546,0.4143041019535749,0.8792342606475175,0.182304315943693,MLR,RDKIT descriptors
2,MLR_rdkit,9,0.5403741261704635,0.3969971564568162,0.7379521702205079,0.26661640663043507,MLR,RDKIT descriptors
2,NN_cddd,0,0.4701733923722576,0.37116065749667615,0.6381797793077048,0.42114929820157443,NN,CDDD embedding
2,NN_cddd,1,0.4404968188832823,0.35770197035542006,0.5785372672811545,0.4312256068756114,NN,CDDD embedding
2,NN_cddd,2,0.40929338965160955,0.2958517127452187,0.5649709753080618,0.5639067754387384,NN,CDDD embedding
2,NN_cddd,3,0.4422893101928067,0.3148237824838267,0.5968951442292979,0.4677443724647351,NN,CDDD embedding
2,NN_cddd,4,0.4465529088178216,0.3322038886971721,0.633736908295132,0.5076762549141118,NN,CDDD embedding
2,NN_cddd,5,0.4387176781057683,0.31851822223821324,0.6009261112354588,0.42166581114960555,NN,CDDD embedding
2,NN_cddd,6,0.4374151480083712,0.312374867291648,0.5904632709651434,0.43724851522674135,NN,CDDD embedding
2,NN_cddd,7,0.41552278602647547,0.3135347084378566,0.556913686221207,0.5814697279192736,NN,CDDD embedding
2,NN_cddd,8,0.5306991414970924,0.39123189616979204,0.8411750282680703,0.2515630108586907,NN,CDDD embedding
2,NN_cddd,9,0.47570191432084713,0.3701485712466148,0.6402873197086375,0.4478913343008085,NN,CDDD embedding
2,NN_maccs,0,0.48972801825505174,0.360209959941008,0.6730535785429623,0.35615732278910595,NN,MACCS fingerprint
2,NN_maccs,1,0.5178400873132777,0.4190397137997095,0.6549328934536753,0.27109494501570897,NN,MACCS fingerprint
2,NN_maccs,2,0.4462295088846231,0.3317276735848549,0.6361820345087161,0.4470449019274806,NN,MACCS fingerprint
2,NN_maccs,3,0.4887372268719476,0.38144949077815604,0.6736260505774986,0.32210580025855884,NN,MACCS fingerprint
2,NN_maccs,4,0.48789319316870233,0.32708502472028567,0.7400920700831799,0.3285645258751281,NN,MACCS fingerprint
2,NN_maccs,5,0.4593387799307039,0.34992778522986656,0.6197538275434109,0.3848583239747271,NN,MACCS fingerprint
2,NN_maccs,6,0.47220972781112414,0.35475371118214927,0.6015001462299471,0.4160141181461794,NN,MACCS fingerprint
2,NN_maccs,7,0.4700665654732331,0.3397695606010016,0.6585069754648942,0.4148437426338526,NN,MACCS fingerprint
2,NN_maccs,8,0.5211243447472198,0.36878917681802603,0.8728749989266935,0.19408988030905117,NN,MACCS fingerprint
2,NN_maccs,9,0.5066280015806754,0.40047133747309127,0.6706088630144228,0.39436168938289173,NN,MACCS fingerprint
2,NN_morgan-512,0,0.483788705960611,0.345846844404883,0.6635747783519357,0.374164453803832,NN,MORGAN fingerprint
2,NN_morgan-512,1,0.4428109082329395,0.34066474197368635,0.5812039833370686,0.42597009240144135,NN,MORGAN fingerprint
2,NN_morgan-512,2,0.46570785226146816,0.32185551928438305,0.6705748090281752,0.3856419767812055,NN,MORGAN fingerprint
2,NN_morgan-512,3,0.4869915010418481,0.35664990138062125,0.6783518654524557,0.3125609202586642,NN,MORGAN fingerprint
2,NN_morgan-512,4,0.5397991055080618,0.44434490608982036,0.7532746732572536,0.30443213030275496,NN,MORGAN fingerprint
2,NN_morgan-512,5,0.5097926310461042,0.4158339989258626,0.6662615830639644,0.2890709493625777,NN,MORGAN fingerprint
2,NN_morgan-512,6,0.47229369762977497,0.3460641066768477,0.6460388391259524,0.3263285699756088,NN,MORGAN fingerprint
2,NN_morgan-512,7,0.4916300108105667,0.3455673087614355,0.6768856846207525,0.38172490515780777,NN,MORGAN fingerprint
2,NN_morgan-512,8,0.5310290828520216,0.40403584608265186,0.878757085462281,0.1831916294328041,NN,MORGAN fingerprint
2,NN_morgan-512,9,0.49454708663028724,0.39143434803132315,0.6588863553517629,0.41535022151267753,NN,MORGAN fingerprint
2,NN_rdkit,0,0.4153968939052896,0.2991278552210612,0.5797697031578078,0.5222600950037093,NN,RDKIT descriptors
2,NN_rdkit,1,0.4600388702253649,0.3503131730744373,0.6090202932360991,0.36970932181221927,NN,RDKIT descriptors
2,NN_rdkit,2,0.42406869895719645,0.27610527294953147,0.6380299903010241,0.44382783317797414,NN,RDKIT descriptors
2,NN_rdkit,3,0.48531197495502465,0.35901411978283027,0.6476410275378182,0.3733964133337693,NN,RDKIT descriptors
2,NN_rdkit,4,0.45389251932654684,0.3222320837930801,0.677198913384864,0.4378330804920466,NN,RDKIT descriptors
2,NN_rdkit,5,0.48333512752205327,0.36881169312417383,0.6455928992845016,0.332495486773158,NN,RDKIT descriptors
2,NN_rdkit,6,0.4564485554143927,0.34111299339674117,0.5999634675725667,0.4189941750414279,NN,RDKIT descriptors
2,NN_rdkit,7,0.4570999568615072,0.34696282986594396,0.6299598656454496,0.46447856662654663,NN,RDKIT descriptors
2,NN_rdkit,8,0.49939307390974713,0.3294542312750455,0.8456046123131961,0.2436597958565745,NN,RDKIT descriptors
2,NN_rdkit,9,0.4735674261999493,0.3118896817433736,0.664116400396064,0.4060318302963438,NN,RDKIT descriptors
2,RF_cddd,0,0.49588255274531506,0.39781202867561216,0.6674034127459842,0.3669218401171641,RF,CDDD embedding
2,RF_cddd,1,0.46529741611878644,0.4027135905607284,0.591440325185427,0.4055720525003439,RF,CDDD embedding
2,RF_cddd,2,0.47411389481470545,0.3338053046824905,0.6944928280745051,0.34103462479596125,RF,CDDD embedding
2,RF_cddd,3,0.48750827040547484,0.38219098738470647,0.6431714205241408,0.3820154088519503,RF,CDDD embedding
2,RF_cddd,4,0.49844135201229894,0.38945048527754356,0.7202023412605258,0.3641687942598998,RF,CDDD embedding
2,RF_cddd,5,0.49297567778869067,0.3861400388482117,0.6422151425859028,0.33946201198350756,RF,CDDD embedding
2,RF_cddd,6,0.47098126100706356,0.38819681773391923,0.6308853548764902,0.35756119527869146,RF,CDDD embedding
2,RF_cddd,7,0.47305145146342037,0.3757339154066699,0.6393347025177957,0.44842109234648253,RF,CDDD embedding
2,RF_cddd,8,0.5145112358941716,0.39358650878259827,0.8389259708680431,0.2555598661974747,RF,CDDD embedding
2,RF_cddd,9,0.49952287279812435,0.36050965267485324,0.685601549788813,0.36697867188956834,RF,CDDD embedding
2,RF_maccs,0,0.4283546615515049,0.3199759879318096,0.5986522030341956,0.49063434868865996,RF,MACCS fingerprint
2,RF_maccs,1,0.4556580645956856,0.3635676812149975,0.5924364694430351,0.40356801381986773,RF,MACCS fingerprint
2,RF_maccs,2,0.42720441959936206,0.34616277762570236,0.6197115066638036,0.47530589441990856,RF,MACCS fingerprint
2,RF_maccs,3,0.46000124791098507,0.3626123458152444,0.6497471460878143,0.3693143765095337,RF,MACCS fingerprint
2,RF_maccs,4,0.4733780239506393,0.3579245071958792,0.6924243416462744,0.4122705749418406,RF,MACCS fingerprint
2,RF_maccs,5,0.46449204407644024,0.3270251280859211,0.6316880432830159,0.360939419608037,RF,MACCS fingerprint
2,RF_maccs,6,0.45400934688626626,0.34257381048268054,0.5961801098086071,0.4262986936090988,RF,MACCS fingerprint
2,RF_maccs,7,0.43115459336415984,0.336996587424633,0.6019755256919355,0.5110001078275828,RF,MACCS fingerprint
2,RF_maccs,8,0.48118638614023185,0.34670380625399444,0.8348616204418234,0.2627555817874261,RF,MACCS fingerprint
2,RF_maccs,9,0.4821450697628128,0.33547563919988166,0.6516115499598979,0.42818925916882977,RF,MACCS fingerprint
2,RF_morgan-512,0,0.45388889056591825,0.3360612061814445,0.6140340082240651,0.4641227308132293,RF,MORGAN fingerprint
2,RF_morgan-512,1,0.451551430325824,0.3620329464362091,0.5764761957870378,0.4352709695148904,RF,MORGAN fingerprint
